-39 94 55 
-24 94 55 
-24 94 45 
-39 94 45 

-39 94 55 
-31.5 106.99 55 
-31.5 106.99 45 
-39 94 45 

-39 94 55 
-46.5 106.99 55 
-46.5 106.99 45 
-39 94 45 

-39 94 55 
-54 94 55 
-54 94 45 
-39 94 45 

-39 94 55 
-46.5 81.0096 55 
-46.5 81.0096 45 
-39 94 45 

-39 94 55 
-31.5 81.0096 55 
-31.5 81.0096 45 
-39 94 45 

-39 94 55 
-24 94 55 
-24 94 45 
-39 94 45 

