46 89 0 
46 89 100 
146 89 100 
146 89 0 
146 89 0 
146 89 100 
117.329 159.964 100 
117.329 159.964 0 
117.155 160.393 0 
117.155 160.393 100 
46.7029 190.298 100 
46.7029 190.298 0 
46.2764 190.479 0 
46.2764 190.479 100 
-24.6872 161.808 100 
-24.6872 161.808 0 
-25.1167 161.635 0 
-25.1167 161.635 100 
-55.022 91.1824 100 
-55.022 91.1824 0 
-55.203 90.7559 0 
-55.203 90.7559 100 
-26.5319 19.7923 100 
-26.5319 19.7923 0 
-26.3583 19.3627 0 
-26.3583 19.3627 100 
44.0941 -10.5426 100 
44.0941 -10.5426 0 
44.5205 -10.7236 0 
44.5205 -10.7236 100 
115.484 17.9476 100 
115.484 17.9476 0 
115.914 18.1211 0 
115.914 18.1211 100 
145.819 88.5735 100 
145.819 88.5735 0 
